,name,full_name,clone_url,forks,watchers,open_issues,size,n_branches,len_description,owner,framework
566,shop_react,AM-Saad/shop_react,https://github.com/AM-Saad/shop_react.git,0,0,0,1618,2,29,AM-Saad,react
567,ShopOnline_ReactNodeJS,nguyenvanthuong0201/ShopOnline_ReactNodeJS,https://github.com/nguyenvanthuong0201/ShopOnline_ReactNodeJS.git,0,0,0,1353,2,0,nguyenvanthuong0201,react
568,MerchStore,czartek7/MerchStore,https://github.com/czartek7/MerchStore.git,0,0,0,1536,2,28,czartek7,react
569,Online-Shopping-App-FINAL-React,Srinivasharidwajk/Online-Shopping-App-FINAL-React,https://github.com/Srinivasharidwajk/Online-Shopping-App-FINAL-React.git,0,0,0,3406,2,31,Srinivasharidwajk,react
570,reactjs-online-store,elham-ya/reactjs-online-store,https://github.com/elham-ya/reactjs-online-store.git,0,0,0,584,2,30,elham-ya,react
571,My-ReactJS-ShoppingOnline,NguyenTGBao/My-ReactJS-ShoppingOnline,https://github.com/NguyenTGBao/My-ReactJS-ShoppingOnline.git,0,0,16,8302,2,47,NguyenTGBao,react
572,M_tumba,HMugera/M_tumba,https://github.com/HMugera/M_tumba.git,0,0,0,1603,2,38,HMugera,react
573,online-shop-reactJS,AskardGO/online-shop-reactJS,https://github.com/AskardGO/online-shop-reactJS.git,0,0,1,1420,2,35,AskardGO,react
574,pc-online-shop,devcharleneg/pc-online-shop,https://github.com/devcharleneg/pc-online-shop.git,0,0,0,49,2,26,devcharleneg,react
575,React-Native-shop,stanicavuleta/React-Native-shop,https://github.com/stanicavuleta/React-Native-shop.git,0,0,0,109484,2,28,stanicavuleta,react
576,online-barter-shop-frontend,abdkgd/online-barter-shop-frontend,https://github.com/abdkgd/online-barter-shop-frontend.git,0,1,0,3763,2,30,abdkgd,react
577,react-online-shop,Aleksios22/react-online-shop,https://github.com/Aleksios22/react-online-shop.git,0,0,0,1160,2,27,Aleksios22,react
578,CLO-Shop,1Mehranazizi/CLO-Shop,https://github.com/1Mehranazizi/CLO-Shop.git,0,0,0,1659,2,26,1Mehranazizi,react
579,react-shop,FellonOne/react-shop,https://github.com/FellonOne/react-shop.git,0,0,0,1188,2,13,FellonOne,react
580,react-shop,hartmannieru/react-shop,https://github.com/hartmannieru/react-shop.git,0,0,0,795,2,12,hartmannieru,react
581,react-online-shop,jakeredgrave/react-online-shop,https://github.com/jakeredgrave/react-online-shop.git,0,0,0,587,2,27,jakeredgrave,react
582,online-shop,hojatde/online-shop,https://github.com/hojatde/online-shop.git,0,0,0,24,2,15,hojatde,react
583,online_shop,PedramChegini/online_shop,https://github.com/PedramChegini/online_shop.git,0,0,0,353,2,11,PedramChegini,react
584,crwn-clothing,behnamizadii/crwn-clothing,https://github.com/behnamizadii/crwn-clothing.git,0,0,18,7373,2,39,behnamizadii,react
585,online-shop,mohammedahmadi1990/online-shop,https://github.com/mohammedahmadi1990/online-shop.git,0,1,0,505,2,16,mohammedahmadi1990,react
586,react-redux__MobileShop,Tarashchyk/react-redux__MobileShop,https://github.com/Tarashchyk/react-redux__MobileShop.git,0,0,1,1587,2,31,Tarashchyk,react
587,kmb-clothing,hamidKMB/kmb-clothing,https://github.com/hamidKMB/kmb-clothing.git,0,0,0,1604,2,31,hamidKMB,react
588,shopping-app,lakshmipunati/shopping-app,https://github.com/lakshmipunati/shopping-app.git,0,0,0,584,2,32,lakshmipunati,react
589,Phone-Online-Shop,PivenFedorIgorevich/Phone-Online-Shop,https://github.com/PivenFedorIgorevich/Phone-Online-Shop.git,0,0,14,610,2,34,PivenFedorIgorevich,react
590,Online-Shop-Sample-With-React,NiloofarAhmari/Online-Shop-Sample-With-React,https://github.com/NiloofarAhmari/Online-Shop-Sample-With-React.git,0,1,0,45158,2,29,NiloofarAhmari,react
591,react-shop,PhilippMelnikov/react-shop,https://github.com/PhilippMelnikov/react-shop.git,0,0,0,16847,2,33,PhilippMelnikov,react
592,Bikerstop-React,charles161/Bikerstop-React,https://github.com/charles161/Bikerstop-React.git,0,0,0,43,2,31,charles161,react
593,react-online-shop,fauzynurn/react-online-shop,https://github.com/fauzynurn/react-online-shop.git,0,0,0,813,2,35,fauzynurn,react
594,crown-clothing,palaevren/crown-clothing,https://github.com/palaevren/crown-clothing.git,0,0,0,1088,2,41,palaevren,react
595,maxima-test-task,adkhambitious/maxima-test-task,https://github.com/adkhambitious/maxima-test-task.git,0,0,0,323,2,29,adkhambitious,react
596,ecommerce-front-end,csecsiandras/ecommerce-front-end,https://github.com/csecsiandras/ecommerce-front-end.git,0,0,18,2634,2,28,csecsiandras,react
597,Flower-shop,HA-81/Flower-shop,https://github.com/HA-81/Flower-shop.git,0,0,0,2357,2,27,HA-81,react
598,andersen-react-4,spamhws/andersen-react-4,https://github.com/spamhws/andersen-react-4.git,0,0,0,1244,2,30,spamhws,react
599,react-online-shop,bts-developer/react-online-shop,https://github.com/bts-developer/react-online-shop.git,0,0,1,1254,2,30,bts-developer,react
600,online-shop-app,EdgarBag/online-shop-app,https://github.com/EdgarBag/online-shop-app.git,0,0,0,1693,2,29,EdgarBag,react
601,Amazonas-Shop,juandcastroj/Amazonas-Shop,https://github.com/juandcastroj/Amazonas-Shop.git,0,0,0,746,2,29,juandcastroj,react
602,react-clothing-shop,muyassarov/react-clothing-shop,https://github.com/muyassarov/react-clothing-shop.git,0,0,0,1116,2,31,muyassarov,react
603,react-native-my-store,SamuelAlencar/react-native-my-store,https://github.com/SamuelAlencar/react-native-my-store.git,0,0,0,274,2,29,SamuelAlencar,react
604,shop-app,Tekill39/shop-app,https://github.com/Tekill39/shop-app.git,0,0,0,508,2,29,Tekill39,react
605,online-comics-shop,edugarver/online-comics-shop,https://github.com/edugarver/online-comics-shop.git,0,0,0,1063,2,29,edugarver,react
606,project02-react,IoanaBobleaga/project02-react,https://github.com/IoanaBobleaga/project02-react.git,0,0,0,169,2,37,IoanaBobleaga,react
607,crwn-clothing,mjimenezmartin/crwn-clothing,https://github.com/mjimenezmartin/crwn-clothing.git,0,0,0,247,2,30,mjimenezmartin,react
608,AppShopOnline,rainyhuynh/AppShopOnline,https://github.com/rainyhuynh/AppShopOnline.git,0,0,1,2198,2,29,rainyhuynh,react
609,PizzaStore,sergeykorolov/PizzaStore,https://github.com/sergeykorolov/PizzaStore.git,0,0,0,1559,2,26,sergeykorolov,react
610,shop-project,leonid9191/shop-project,https://github.com/leonid9191/shop-project.git,0,0,0,416,2,27,leonid9191,react
611,project-2-online-shop,AlexandruMolete/project-2-online-shop,https://github.com/AlexandruMolete/project-2-online-shop.git,0,0,0,186,2,28,AlexandruMolete,react
612,ReactMamaDunyasi,feyzabecerr/ReactMamaDunyasi,https://github.com/feyzabecerr/ReactMamaDunyasi.git,0,1,0,2598,2,55,feyzabecerr,react
613,onln-clothing-shop,dimurajsamuraj/onln-clothing-shop,https://github.com/dimurajsamuraj/onln-clothing-shop.git,0,0,2,1167,2,25,dimurajsamuraj,react
614,underground,Claudiu7672/underground,https://github.com/Claudiu7672/underground.git,0,0,0,1173,2,28,Claudiu7672,react
615,React-OnlineShop,eugbyte/React-OnlineShop,https://github.com/eugbyte/React-OnlineShop.git,0,0,1,1100,2,32,eugbyte,react
616,Online-Shopping-Cart,dineshvm/Online-Shopping-Cart,https://github.com/dineshvm/Online-Shopping-Cart.git,0,0,0,151,2,31,dineshvm,react
617,online-shopping-react,likithsai/online-shopping-react,https://github.com/likithsai/online-shopping-react.git,0,0,0,1063,2,30,likithsai,react
618,shop-online,karol-nogal/shop-online,https://github.com/karol-nogal/shop-online.git,0,0,0,5367,2,58,karol-nogal,react
619,reactStudy_shop,baesee/reactStudy_shop,https://github.com/baesee/reactStudy_shop.git,0,0,0,508,2,25,baesee,react
620,react-redux-training,XoldpandaX/react-redux-training,https://github.com/XoldpandaX/react-redux-training.git,0,0,0,191,2,33,XoldpandaX,react
621,TS-online_shop,wambua-iv/TS-online_shop,https://github.com/wambua-iv/TS-online_shop.git,0,0,0,8559,2,61,wambua-iv,react
622,React.js-OnlineShop,zangar-sultanbek/React.js-OnlineShop,https://github.com/zangar-sultanbek/React.js-OnlineShop.git,0,0,0,288,2,79,zangar-sultanbek,react
623,online-shop-front,hojatde/online-shop-front,https://github.com/hojatde/online-shop-front.git,0,0,0,1089,2,5,hojatde,react
624,Online-Shop-APP,mrAnd5rs0n/Online-Shop-APP,https://github.com/mrAnd5rs0n/Online-Shop-APP.git,0,0,0,40942,2,5,mrAnd5rs0n,react
625,node-react-shop,xolesteroll/node-react-shop,https://github.com/xolesteroll/node-react-shop.git,0,0,0,36,2,29,xolesteroll,react
626,Web-React-Tailwindcss,Khepanha/Web-React-Tailwindcss,https://github.com/Khepanha/Web-React-Tailwindcss.git,0,0,0,4525,2,32,Khepanha,react
627,Benku-OnlineShop,morshedulmunna/Benku-OnlineShop,https://github.com/morshedulmunna/Benku-OnlineShop.git,0,0,0,324,2,86,morshedulmunna,react
628,OnlineShopinReactjs,coderaudi/OnlineShopinReactjs,https://github.com/coderaudi/OnlineShopinReactjs.git,0,0,0,147,2,0,coderaudi,react
629,react-onlineShop,ayim21/react-onlineShop,https://github.com/ayim21/react-onlineShop.git,0,0,0,5462,2,0,ayim21,react
630,onlineShopReact,anabbaa/onlineShopReact,https://github.com/anabbaa/onlineShopReact.git,0,0,0,822,2,0,anabbaa,react
631,React-Online-Shop,MarkoGlisic/React-Online-Shop,https://github.com/MarkoGlisic/React-Online-Shop.git,0,0,0,473,2,27,MarkoGlisic,react
632,OnlineShopReact,RuslanMiakin/OnlineShopReact,https://github.com/RuslanMiakin/OnlineShopReact.git,0,0,0,3981,2,0,RuslanMiakin,react
633,react-onlineShop,Alirezakarimi79/react-onlineShop,https://github.com/Alirezakarimi79/react-onlineShop.git,0,0,0,717,2,0,Alirezakarimi79,react
634,onlineShop_react,Fateme-nm/onlineShop_react,https://github.com/Fateme-nm/onlineShop_react.git,0,0,0,1660,2,0,Fateme-nm,react
635,react-onlineShop,shaghayeghmohammadi/react-onlineShop,https://github.com/shaghayeghmohammadi/react-onlineShop.git,0,0,0,1141,2,0,shaghayeghmohammadi,react
636,react-redux-onlineShop,azzazzelor/react-redux-onlineShop,https://github.com/azzazzelor/react-redux-onlineShop.git,0,0,0,979,2,0,azzazzelor,react
637,online-shop,edouardblais/online-shop,https://github.com/edouardblais/online-shop.git,0,0,0,6563,2,24,edouardblais,react
638,onlineShopWithReact,mjBayati/onlineShopWithReact,https://github.com/mjBayati/onlineShopWithReact.git,0,0,0,839,2,0,mjBayati,react
639,OnlineShop-React,HuPaL/OnlineShop-React,https://github.com/HuPaL/OnlineShop-React.git,0,0,0,181,2,0,HuPaL,react
640,onlineShop-react,aminimani35/onlineShop-react,https://github.com/aminimani35/onlineShop-react.git,0,1,0,1425,2,0,aminimani35,react
641,Simple-OnlineShop-React,toukyyeasir/Simple-OnlineShop-React,https://github.com/toukyyeasir/Simple-OnlineShop-React.git,0,0,0,1755,2,0,toukyyeasir,react
642,OnlineReactShop,estatelelashvili/OnlineReactShop,https://github.com/estatelelashvili/OnlineReactShop.git,0,0,0,698,2,27,estatelelashvili,react
643,React_OnlineShop,AhmadDwiyan/React_OnlineShop,https://github.com/AhmadDwiyan/React_OnlineShop.git,0,0,1,507,2,0,AhmadDwiyan,react
644,React-MERN-OnlineShop,samsoncsyu7777/React-MERN-OnlineShop,https://github.com/samsoncsyu7777/React-MERN-OnlineShop.git,0,1,0,7795,2,127,samsoncsyu7777,react
645,React_OnlineShop_Website,bhaveshpatil856/React_OnlineShop_Website,https://github.com/bhaveshpatil856/React_OnlineShop_Website.git,0,0,0,217,2,0,bhaveshpatil856,react
646,onlineShopping-By-React,sara547/onlineShopping-By-React,https://github.com/sara547/onlineShopping-By-React.git,0,0,0,2213,2,0,sara547,react
647,onlineShopReactNode,GevorgPoghosyan95/onlineShopReactNode,https://github.com/GevorgPoghosyan95/onlineShopReactNode.git,0,0,0,271,2,0,GevorgPoghosyan95,react
648,OnlineShoppingListReact,MuellerMarvin/OnlineShoppingListReact,https://github.com/MuellerMarvin/OnlineShoppingListReact.git,0,0,1,532,2,49,MuellerMarvin,react
649,React-onlineShopping-,han19920516/React-onlineShopping-,https://github.com/han19920516/React-onlineShopping-.git,0,0,0,330,2,0,han19920516,react
650,e-commerse,arkaaaadiy/e-commerse,https://github.com/arkaaaadiy/e-commerse.git,0,0,1,15549,2,40,arkaaaadiy,react
651,React_HOJA_OnlineShop,WangHsuan/React_HOJA_OnlineShop,https://github.com/WangHsuan/React_HOJA_OnlineShop.git,0,0,2,4037,2,0,WangHsuan,react
652,onlineShopWhitReact,pouyaMomeni/onlineShopWhitReact,https://github.com/pouyaMomeni/onlineShopWhitReact.git,0,0,0,1633,2,14,pouyaMomeni,react
653,onlineShopReact,AnimeManna/onlineShopReact,https://github.com/AnimeManna/onlineShopReact.git,0,0,0,13706,2,15,AnimeManna,react
654,OnlineShop-React-Django,Zhayr1/OnlineShop-React-Django,https://github.com/Zhayr1/OnlineShop-React-Django.git,0,0,0,866,2,112,Zhayr1,react
655,OnlineShop-React,Ashkan771010/OnlineShop-React,https://github.com/Ashkan771010/OnlineShop-React.git,0,0,0,2674,2,0,Ashkan771010,react
656,onlineShoppingCart-React,MattToczek/onlineShoppingCart-React,https://github.com/MattToczek/onlineShoppingCart-React.git,0,0,15,2682,2,0,MattToczek,react
657,react_onlineShop,CaitlynFowkes/react_onlineShop,https://github.com/CaitlynFowkes/react_onlineShop.git,0,0,1,663,2,0,CaitlynFowkes,react
658,training-shop,Xaky0105/training-shop,https://github.com/Xaky0105/training-shop.git,0,0,1,35446,2,21,Xaky0105,react
659,sneakers-shop,gowagowa-cha/sneakers-shop,https://github.com/gowagowa-cha/sneakers-shop.git,0,0,0,1741,2,21,gowagowa-cha,react
660,insticator-shop,kritinsinghal/insticator-shop,https://github.com/kritinsinghal/insticator-shop.git,0,0,0,993,2,20,kritinsinghal,react
661,React-onlineShop,rahil1978/React-onlineShop,https://github.com/rahil1978/React-onlineShop.git,0,0,21,3189,2,87,rahil1978,react
662,OnlineShop_reactjs,kunhuy0899/OnlineShop_reactjs,https://github.com/kunhuy0899/OnlineShop_reactjs.git,0,0,0,842,2,0,kunhuy0899,react
663,OnlineShopReact,CathKolar/OnlineShopReact,https://github.com/CathKolar/OnlineShopReact.git,0,0,0,114238,2,0,CathKolar,react
664,OnlineShopReact,Teitei011/OnlineShopReact,https://github.com/Teitei011/OnlineShopReact.git,0,0,0,1210,2,0,Teitei011,react
665,React---OnlineShopTutorial,ngfenglong/React---OnlineShopTutorial,https://github.com/ngfenglong/React---OnlineShopTutorial.git,0,0,0,6329,2,0,ngfenglong,react
666,onlineShopWithReact,mehdiShariati/onlineShopWithReact,https://github.com/mehdiShariati/onlineShopWithReact.git,0,0,1,1561,2,0,mehdiShariati,react
667,React-OnlineShopping,riddhi3191/React-OnlineShopping,https://github.com/riddhi3191/React-OnlineShopping.git,0,0,18,9113,2,0,riddhi3191,react
668,OnlineShopReact,AmadoJunior/OnlineShopReact,https://github.com/AmadoJunior/OnlineShopReact.git,0,0,0,445,2,184,AmadoJunior,react
669,React_OnlineShop,DShevv/React_OnlineShop,https://github.com/DShevv/React_OnlineShop.git,0,0,0,224,2,61,DShevv,react
670,tahir-shop,thaks/tahir-shop,https://github.com/thaks/tahir-shop.git,0,0,18,2006,2,18,thaks,react
671,react-shop,JulianMolina972/react-shop,https://github.com/JulianMolina972/react-shop.git,0,0,0,284,2,23,JulianMolina972,react
672,ShopOnlineReactApp,minhnhatvdl/ShopOnlineReactApp,https://github.com/minhnhatvdl/ShopOnlineReactApp.git,0,1,0,3017,2,38,minhnhatvdl,react
673,ShopOnlineReact,jinchengweng/ShopOnlineReact,https://github.com/jinchengweng/ShopOnlineReact.git,0,0,0,184,2,0,jinchengweng,react
674,onlineshopping-react,jontran8998/onlineshopping-react,https://github.com/jontran8998/onlineshopping-react.git,0,0,0,1747,2,35,jontran8998,react
675,onlineshope,amirshah093/onlineshope,https://github.com/amirshah093/onlineshope.git,0,0,19,2582,2,37,amirshah093,react
676,OnlineShop,mojtabamaslahatbin/OnlineShop,https://github.com/mojtabamaslahatbin/OnlineShop.git,0,0,0,196,2,56,mojtabamaslahatbin,react
677,onlineShop,ahmednour005/onlineShop,https://github.com/ahmednour005/onlineShop.git,9,12,0,10406,2,59,ahmednour005,angular
678,e-commerce-angular-node,parzibyte/e-commerce-angular-node,https://github.com/parzibyte/e-commerce-angular-node.git,21,13,20,1538,2,55,parzibyte,angular
679,SHOPi,khaledjendi/SHOPi,https://github.com/khaledjendi/SHOPi.git,11,16,2,88787,2,62,khaledjendi,angular
680,OnlineShopAngular,olenijo/OnlineShopAngular,https://github.com/olenijo/OnlineShopAngular.git,13,0,0,2,2,0,olenijo,angular
681,frontend-meang-online-shop,mugan86/frontend-meang-online-shop,https://github.com/mugan86/frontend-meang-online-shop.git,7,11,3,10447,2,107,mugan86,angular
682,DeepCart,DeepGautamFullStack/DeepCart,https://github.com/DeepGautamFullStack/DeepCart.git,15,13,2,120,2,131,DeepGautamFullStack,angular
683,Angular-firebase-onlineShop,TYHXX/Angular-firebase-onlineShop,https://github.com/TYHXX/Angular-firebase-onlineShop.git,3,3,0,3007,2,22,TYHXX,angular
684,warsawjs-workshop-3-online-shop,piecioshka/warsawjs-workshop-3-online-shop,https://github.com/piecioshka/warsawjs-workshop-3-online-shop.git,3,2,0,82,2,36,piecioshka,angular
685,PinYouGou-OnlineShoppingMall,HuangXiaoyuyuyu/PinYouGou-OnlineShoppingMall,https://github.com/HuangXiaoyuyuyu/PinYouGou-OnlineShoppingMall.git,3,3,0,13917,2,84,HuangXiaoyuyuyu,angular
686,angular-ecommerce,Anuradha2018/angular-ecommerce,https://github.com/Anuradha2018/angular-ecommerce.git,3,0,3,52603,2,46,Anuradha2018,angular
687,GamesShop,borakasmer/GamesShop,https://github.com/borakasmer/GamesShop.git,2,10,0,2981,2,86,borakasmer,angular
688,Online-Shopping-Application,adhyantini/Online-Shopping-Application,https://github.com/adhyantini/Online-Shopping-Application.git,2,2,0,1949,2,72,adhyantini,angular
689,oshop,timothyjacque/oshop,https://github.com/timothyjacque/oshop.git,10,17,0,25180,2,450,timothyjacque,angular
690,fonashop,kamdjouduplex/fonashop,https://github.com/kamdjouduplex/fonashop.git,4,1,0,2442,2,79,kamdjouduplex,angular
691,SunriseShopApi,SunriseTEAM/SunriseShopApi,https://github.com/SunriseTEAM/SunriseShopApi.git,3,0,0,45943,2,95,SunriseTEAM,angular
692,devnotMicroservices,borakasmer/devnotMicroservices,https://github.com/borakasmer/devnotMicroservices.git,5,9,0,272,2,402,borakasmer,angular
693,Fresho,shivaneej/Fresho,https://github.com/shivaneej/Fresho.git,2,0,0,407,2,54,shivaneej,angular
694,Online_Shop,MohamedGoharFCIH/Online_Shop,https://github.com/MohamedGoharFCIH/Online_Shop.git,2,0,22,4256,2,146,MohamedGoharFCIH,angular
695,Angular,diyaann/Angular,https://github.com/diyaann/Angular.git,0,0,0,160,2,26,diyaann,angular
696,lokalkauf-frontend,lokalkauf/lokalkauf-frontend,https://github.com/lokalkauf/lokalkauf-frontend.git,1,20,43,173252,2,258,lokalkauf,angular
697,ANGULAR_ONLINE_SHOP,valeriyProg/ANGULAR_ONLINE_SHOP,https://github.com/valeriyProg/ANGULAR_ONLINE_SHOP.git,0,2,2,46917,2,47,valeriyProg,angular
698,BookShop,MsSyrine/BookShop,https://github.com/MsSyrine/BookShop.git,1,2,1,845,2,46,MsSyrine,angular
699,Shop,Sepandard/Shop,https://github.com/Sepandard/Shop.git,0,0,0,453,2,26,Sepandard,angular
700,AngularProject,KhyatiDhiman/AngularProject,https://github.com/KhyatiDhiman/AngularProject.git,0,0,15,2736,2,15,KhyatiDhiman,angular
701,Online-shop-Angular5,IvanNycheporuk/Online-shop-Angular5,https://github.com/IvanNycheporuk/Online-shop-Angular5.git,0,0,0,175,2,11,IvanNycheporuk,angular
702,shop,Yogeshgupta97/shop,https://github.com/Yogeshgupta97/shop.git,0,0,0,288,2,35,Yogeshgupta97,angular
703,shop,nirannjan/shop,https://github.com/nirannjan/shop.git,0,0,0,361,2,31,nirannjan,angular
704,Angular5-OnlineShop,HAREMUTECH/Angular5-OnlineShop,https://github.com/HAREMUTECH/Angular5-OnlineShop.git,0,1,0,33,2,33,HAREMUTECH,angular
705,Shoppo,PulkitBanta/Shoppo,https://github.com/PulkitBanta/Shoppo.git,0,4,9,5569,2,66,PulkitBanta,angular
706,Angular-Shop,jimmyh0-88/Angular-Shop,https://github.com/jimmyh0-88/Angular-Shop.git,0,0,2,440,2,11,jimmyh0-88,angular
707,shop-angular4-,BrifanBelly/shop-angular4-,https://github.com/BrifanBelly/shop-angular4-.git,0,0,0,46,2,38,BrifanBelly,angular
708,online-shop-angular1,AnjeiHolub/online-shop-angular1,https://github.com/AnjeiHolub/online-shop-angular1.git,0,0,0,5707,2,22,AnjeiHolub,angular
709,angularRxJs,Ishu-ui-dev/angularRxJs,https://github.com/Ishu-ui-dev/angularRxJs.git,0,0,0,65,2,21,Ishu-ui-dev,angular
710,angular-os-practice,VitalyBaboshin/angular-os-practice,https://github.com/VitalyBaboshin/angular-os-practice.git,0,0,0,686,2,11,VitalyBaboshin,angular
711,angular-online-market,Liakhov/angular-online-market,https://github.com/Liakhov/angular-online-market.git,0,0,0,322,2,13,Liakhov,angular
712,OnlineShop-AngularTutorial,NWojtow/OnlineShop-AngularTutorial,https://github.com/NWojtow/OnlineShop-AngularTutorial.git,0,0,19,529,2,38,NWojtow,angular
713,OnlineStore,MarnusCoetzee/OnlineStore,https://github.com/MarnusCoetzee/OnlineStore.git,0,0,2,7059,2,33,MarnusCoetzee,angular
714,onlineShopping,vhosamane/onlineShopping,https://github.com/vhosamane/onlineShopping.git,0,0,3,837,2,38,vhosamane,angular
715,ShopOnlineCliente,john3245/ShopOnlineCliente,https://github.com/john3245/ShopOnlineCliente.git,0,0,17,2955,2,7,john3245,angular
716,shoppingOnline,Alongil/shoppingOnline,https://github.com/Alongil/shoppingOnline.git,0,0,0,1296,2,15,Alongil,angular
717,LifeonlineShop,SakBran/LifeonlineShop,https://github.com/SakBran/LifeonlineShop.git,0,0,20,1195,2,31,SakBran,angular
718,ng-online-shop,SergeyLitvin/ng-online-shop,https://github.com/SergeyLitvin/ng-online-shop.git,0,0,0,514,2,22,SergeyLitvin,angular
719,Stop-to-Shop,Swetaben/Stop-to-Shop,https://github.com/Swetaben/Stop-to-Shop.git,0,0,2,447,2,27,Swetaben,angular
720,angular-internet-shop,username40/angular-internet-shop,https://github.com/username40/angular-internet-shop.git,0,0,0,115,2,19,username40,angular
721,myShop,Jalexx08/myShop,https://github.com/Jalexx08/myShop.git,0,0,0,74,2,28,Jalexx08,angular
722,DemoOnilineShop,sagarluitel01/DemoOnilineShop,https://github.com/sagarluitel01/DemoOnilineShop.git,0,0,0,144,2,19,sagarluitel01,angular
723,shop-website,Ivan-Volosevich/shop-website,https://github.com/Ivan-Volosevich/shop-website.git,0,0,0,5748,2,29,Ivan-Volosevich,angular
724,ShopShoes,ummeq/ShopShoes,https://github.com/ummeq/ShopShoes.git,0,0,19,141,2,31,ummeq,angular
725,oShop,MRamadanF/oShop,https://github.com/MRamadanF/oShop.git,0,0,0,157,2,23,MRamadanF,angular
726,Angular8,riteshbhambhani/Angular8,https://github.com/riteshbhambhani/Angular8.git,0,0,2,3333,2,35,riteshbhambhani,angular
727,AngularShopping,IdoHeffer/AngularShopping,https://github.com/IdoHeffer/AngularShopping.git,0,1,4,38411,2,40,IdoHeffer,angular
728,online-shopping,ankit-mishra-edu/online-shopping,https://github.com/ankit-mishra-edu/online-shopping.git,0,0,1,15283,2,34,ankit-mishra-edu,angular
729,OnlineShop,resslen/OnlineShop,https://github.com/resslen/OnlineShop.git,0,0,0,359,2,23,resslen,angular
730,onlineshop-angular4-,samisaeed/onlineshop-angular4-,https://github.com/samisaeed/onlineshop-angular4-.git,0,0,0,142,2,30,samisaeed,angular
731,onlineShop_client,ashulyaev93/onlineShop_client,https://github.com/ashulyaev93/onlineShop_client.git,0,0,0,213,2,15,ashulyaev93,angular
732,online-shop,loisch22/online-shop,https://github.com/loisch22/online-shop.git,0,0,0,81,2,7,loisch22,angular
733,ShopOnline-Front,MarlenArb/ShopOnline-Front,https://github.com/MarlenArb/ShopOnline-Front.git,0,0,14,29266,2,9,MarlenArb,angular
734,angularOnlineShopping,codeapps/angularOnlineShopping,https://github.com/codeapps/angularOnlineShopping.git,0,1,1,13783,2,33,codeapps,angular
735,onlineshoppingclient,somesh1993/onlineshoppingclient,https://github.com/somesh1993/onlineshoppingclient.git,0,0,19,606,2,32,somesh1993,angular
736,AngularShopping,jexpop/AngularShopping,https://github.com/jexpop/AngularShopping.git,0,1,0,504,2,24,jexpop,angular
737,angular-fc-lourenco,lourencovw/angular-fc-lourenco,https://github.com/lourencovw/angular-fc-lourenco.git,0,0,17,2591,2,19,lourencovw,angular
738,OnlineShop,chavesrodolfo/OnlineShop,https://github.com/chavesrodolfo/OnlineShop.git,0,0,0,1004,2,33,chavesrodolfo,angular
739,onlineShop-back,noa-s/onlineShop-back,https://github.com/noa-s/onlineShop-back.git,0,0,0,4152,2,27,noa-s,angular
740,Angular-OnlineShop,08-albert/Angular-OnlineShop,https://github.com/08-albert/Angular-OnlineShop.git,0,0,0,857,2,24,08-albert,angular
741,OnlineShopWebConsumer,kflorczyk/OnlineShopWebConsumer,https://github.com/kflorczyk/OnlineShopWebConsumer.git,0,0,0,1112,2,30,kflorczyk,angular
742,OnlineShopApp,sarahvdb/OnlineShopApp,https://github.com/sarahvdb/OnlineShopApp.git,0,0,0,47879,2,16,sarahvdb,angular
743,OnlineShoppingCart,Kusuma18/OnlineShoppingCart,https://github.com/Kusuma18/OnlineShoppingCart.git,0,0,10,1350,2,40,Kusuma18,angular
744,shop-online,renatodysouza/shop-online,https://github.com/renatodysouza/shop-online.git,0,0,0,470,2,25,renatodysouza,angular
745,Shopping-Online,ofirtalbi/Shopping-Online,https://github.com/ofirtalbi/Shopping-Online.git,0,0,0,2731,2,35,ofirtalbi,angular
746,Online-Grocery,kokilaMurugasamy/Online-Grocery,https://github.com/kokilaMurugasamy/Online-Grocery.git,0,0,2,5016,2,38,kokilaMurugasamy,angular
747,online_shop,VictoriyaSheifer/online_shop,https://github.com/VictoriyaSheifer/online_shop.git,0,0,0,95395,2,30,VictoriyaSheifer,angular
748,online-shop,programmingvidya/online-shop,https://github.com/programmingvidya/online-shop.git,0,0,0,104,2,15,programmingvidya,angular
749,online-shop,devqi/online-shop,https://github.com/devqi/online-shop.git,0,0,18,2707,2,16,devqi,angular
750,OnlineGroupShopping,amandademetrio/OnlineGroupShopping,https://github.com/amandademetrio/OnlineGroupShopping.git,0,0,0,21365,2,43,amandademetrio,angular
751,OnlineShoppingDemo,seshasaik/OnlineShoppingDemo,https://github.com/seshasaik/OnlineShoppingDemo.git,0,0,20,984,2,36,seshasaik,angular
752,Online-Shopping-Demo,msureshmewara/Online-Shopping-Demo,https://github.com/msureshmewara/Online-Shopping-Demo.git,0,0,16,4419,2,7,msureshmewara,angular
753,ShopOnline,Aravindharigoppula/ShopOnline,https://github.com/Aravindharigoppula/ShopOnline.git,0,1,0,290,2,55,Aravindharigoppula,angular
754,eshop-app,princekumardev/eshop-app,https://github.com/princekumardev/eshop-app.git,0,0,0,344,2,40,princekumardev,angular
755,online-shop-angular,plongnguyen/online-shop-angular,https://github.com/plongnguyen/online-shop-angular.git,0,0,0,5316,2,32,plongnguyen,angular
756,Angular-Shop,Edmund27/Angular-Shop,https://github.com/Edmund27/Angular-Shop.git,0,0,0,142,2,27,Edmund27,angular
