blocker_violations,bugs,classes,code_smells,cognitive_complexity,comment_lines,comment_lines_density,file_complexity,confirmed_issues,coverage,critical_violations,complexity,last_commit_date,development_cost,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,false_positive_issues,files,functions,info_violations,violations,line_coverage,lines,ncloc,ncloc_language_distribution,lines_to_cover,sqale_rating,major_violations,minor_violations,open_issues,reliability_rating,reliability_remediation_effort,reopened_issues,security_hotspots,security_hotspots_reviewed,security_rating,security_remediation_effort,security_review_rating,security_hotspots_reviewed_status,security_hotspots_to_review_status,skipped_tests
30,1946,0,5718,86874,61148,15.2,80.6,0,0.0,635,42241,1499560826000,10226970,4638,306,151032,33.5,0,0,942,13976,193,7666,0.0,450814,340899,css=138002;js=140443;php=19;web=62435,73892,1.0,5841,967,7666,5.0,3767,0,34,0.0,4.0,20,5.0,0,34,
0,4,11,21,5,21,3.6,1.9,0,0.0,3,52,1659666881358,17010,0,0,0,0.0,0,0,33,42,0,25,0.0,759,567,css=28;js=53;ts=344;web=142,79,1.0,6,16,25,3.0,11,0,0,,1.0,0,1.0,0,0,
0,15,35,32,26,39,2.2,2.5,0,0.0,11,165,1659665225610,51510,0,0,0,0.0,0,0,84,124,0,47,0.0,2185,1717,css=210;js=54;ts=986;web=467,163,1.0,28,8,47,3.0,16,0,0,,1.0,0,1.0,0,0,
1,18,10,41,36,97,6.4,4.8,0,0.0,7,171,1659664582791,42300,2,2,68,3.7,0,0,44,138,3,59,0.0,1815,1410,css=63;js=241;ts=867;web=239,375,1.0,12,36,59,3.0,36,0,12,0.0,1.0,0,5.0,0,12,
0,183,122,517,961,1348,6.1,9.6,0,0.0,50,1951,1659656099867,622830,45,25,1174,4.6,0,0,285,1219,3,700,0.0,25725,20761,css=4492;js=85;ts=11415;web=4769,4640,1.0,442,205,700,3.0,411,0,4,0.0,1.0,0,5.0,0,4,
0,13,6,27,38,87,5.9,3.3,0,0.0,10,78,1659651075380,41490,0,0,0,0.0,0,0,29,54,0,40,0.0,1643,1383,css=580;js=52;php=25;ts=445;web=281,177,1.0,16,14,40,4.0,44,0,3,0.0,1.0,0,5.0,0,3,
80,1632,33,9093,195696,62897,14.6,96.4,0,0.0,745,78642,1659682377477,11058810,4197,363,243369,49.9,0,0,1060,22435,379,10727,0.0,487234,368627,css=90918;js=268383;ts=1752;web=7574,133512,1.0,8020,1503,10727,5.0,6801,0,49,0.0,4.0,20,5.0,0,49,
0,1,10,16,7,31,5.3,1.8,0,0.0,4,45,1659652401822,16500,0,0,0,0.0,0,0,29,37,0,17,0.0,712,550,css=130;js=54;ts=290;web=76,73,1.0,8,5,17,3.0,1,0,0,,1.0,0,1.0,0,0,
0,6,25,29,2,31,3.6,1.7,0,0.0,18,92,1659664772641,24780,0,0,0,0.0,0,0,67,79,0,35,0.0,1136,826,css=64;js=57;ts=621;web=84,157,1.0,13,4,35,3.0,23,0,1,0.0,1.0,0,5.0,0,1,
6,307,60,189,173,681,7.7,4.1,0,0.0,21,494,1659655314209,243780,4,2,64,0.6,0,0,143,394,0,496,0.0,10405,8126,css=1856;js=1946;ts=1509;web=2815,1602,1.0,177,292,496,5.0,629,0,16,0.0,1.0,0,5.0,0,16,
